Country Name,Year,Cellphone,Internetuser,Radio,Telephone,Tv,Xlpopulation,Xlrealgdp
Kazakhstan,1996,9437.021,4815.79,6460,1845980.8,3727421,16166,75477
Kazakhstan,1997,10731.64,9579.807,6470,1729526,3717083,15751,76716
Kazakhstan,1998,28190.25,18982.72,6480,1685133.4,3692258,15567,74857
Kazakhstan,1999,46518.72,65781.91,6490,1653781.9,3665112,15329.5,89865.8
Kazakhstan,2000,183143.7,92826.23,,1702620.4,4334928,15097.2,96938.3
Kenya,1975,0,,400,127000,37500,13615,12652
Kenya,1976,0,,441,137000,50000,14171,13162
Kenya,1977,0,,486,143000,55000,14762,14369
Kenya,1978,0,,535,155000,60000,15386,15663
Kenya,1979,0,,590,175000,60250,16045,16252
Kenya,1980,0,,650,192000,65000,16685,17160
Kenya,1981,0,,778,198000,66500,17341,17555
Kenya,1982,0,,932,217000,68000,18015,18614
Kenya,1983,0,,1116,231000,78660,18707,18729
Kenya,1984,0,,1336,248000,89330,19419,19056
Kenya,1985,0,,1600,272000,100000,20149,19876
Kenya,1986,0,,1673,292000,118000,20890,21302
Kenya,1987,0,,1749,316000,138000,21620,22569
Kenya,1988,0,,1819,337000,163000,22330,23927
Kenya,1989,0,,1913,,191000,23016,25018
Kenya,1990,0,,2000,,225000,23674,26093
Kenya,1991,0,,2108,,264000,24493,26458
Kenya,1992,1160.171,,2221,,310000,25410,26247
Kenya,1993,1222.632,,2341,,363000,26071,26352
Kenya,1994,2087.655,,2467,,426000,26496,27037
Kenya,1995,2382.461,209.0795,2600,,500000,26864,28226
Kenya,1996,2942.567,2603.12,3000,,700000,27316,29384
Kenya,1997,7012.823,10363.27,3070,,730000,27839,30001
Kenya,1998,11090.34,15466.26,3140,,761000,28337,30451
Kenya,1999,24361.05,35889.92,3210,,794000,29009.6,29808.5
Kenya,2000,125008.3,98119.59,,,,29668.7,29775.7
Kuwait,1975,0,,304,129000,203000,1007,18287
Kuwait,1976,0,,319,140000,227000,1072,19466
Kuwait,1977,0,,336,155000,253000,1140,18722
Kuwait,1978,0,,353,176000,283000,1214,20072
Kuwait,1979,0,,371,192000,316000,1292,22827
Kuwait,1980,0,,390,215000,353000,1370,18178
Kuwait,1981,0,,450,232000,398000,1432,14737
Kuwait,1982,0,,520,243000,448000,1497,13006
Kuwait,1983,0,,600,258000,504000,1566,14039
Kuwait,1984,0,,693,271000,568000,1637,14775
Kuwait,1985,0,,800,287000,640000,1720,14148
Kuwait,1986,8498.958,,853,310000,673000,1799,15352
Kuwait,1987,15428.51,,909,330000,707000,1880,14733
Kuwait,1988,19647.36,,968,363000,743000,1962,15247
Kuwait,1989,26301.37,,1032,,780000,2045,16389
Kuwait,1990,25035.16,,1100,,820000,2131,13111
Kuwait,1991,33149.89,,1110,,822500,955,7735
Kuwait,1992,41983.11,,1120,,825000,1398,13723
Kuwait,1993,56488.42,,1130,,830000,1467,18416
Kuwait,1994,79917.85,,1140,,840000,1574,19963
Kuwait,1995,117622.3,3500.394,1150,,850000,1673,20163
Kuwait,1996,151034.1,14997.13,1160,,860000,1754,20586
Kuwait,1997,210033,40006.29,1175,,875000,1834,21101
Kuwait,1998,249987.3,59996.95,1190,,889954.8,1913,21565
Kyrgyzstan,1990,0,,,316412.75,80601.37,4395,15787
Kyrgyzstan,1991,0,,,335131.03,90910.11,4453,14537
Kyrgyzstan,1992,0,,,342923.31,101247.2,4493,12533
Kyrgyzstan,1993,0,,490,372566.56,111546.9,4482,10590
Kyrgyzstan,1994,0,,500,344206.16,132035.8,4473,8466
Kyrgyzstan,1995,0,,510,363332.59,152660.8,4514,7999
Kyrgyzstan,1996,0,,515,348084.78,203544.7,4576,8571
Kyrgyzstan,1997,0,,520,357328.13,213847,4367,9415
Kyrgyzstan,1998,1378.155,3572.994,525,376113.78,224588.2,4699,9595
Kyrgyzstan,1999,2581.57,10028.59,530,371726.03,230676.4,4765.14,9679.44
Kyrgyzstan,2000,9064.913,51972.17,,378804.59,241731,4813.87,10144
Laos,1975,0,,150,5400,,3161,2477
Laos,1976,0,,170,5710.5024,,3176,2554
Laos,1977,0,,211,5699.7422,,3208,2633
Laos,1978,0,,249,5483.6035,,3248,2714
Laos,1979,0,,295,5479.248,,3268,2798
Laos,1980,0,,350,5500,,3293,2885
Laos,1981,0,,365,5476.0562,,3337,2974
Laos,1982,0,,380,5367.3711,,3411,3066
Laos,1983,0,,396,5575.478,,3495,3161
Laos,1984,0,,413,5800.6689,12000,3577,3258
Laos,1985,0,,430,6005.7822,25000,3657,3359
Laos,1986,0,,447,6116.2544,25930,3753,3463
Laos,1987,0,,464,6216.5669,26890,3853,3570
Laos,1988,0,,482,6421.5581,27890,3960,3681
Laos,1989,0,,501,6190.1143,28930,4073,3795
Laos,1990,0,,520,6794.8882,30000,4191,3912
Laos,1991,0,,540,7113.354,32530,4314,4031
Laos,1992,282.7825,,561,8298.2041,35280,4440,4245
Laos,1993,336.9778,,583,8521.5732,38260,4569,4674
Laos,1994,623.9083,,606,18094.338,41490,4702,4964
Laos,1995,1563.693,,630,16868.381,45000,4837,5230
Laos,1996,3844.44,,700,19747.643,50000,4976,5355
Laos,1997,4975.691,,730,24856.186,52000,5117,5636
Laos,1998,6516.392,504.9529,761,28751.697,54000,5261,5806
Latvia,1990,0,,,624597.38,987266.8,2684,26413
Latvia,1991,0,,1641,649332.88,1009783,2662,23666
Latvia,1992,1031.247,,1661,655164.31,1104549,2632,15427
Latvia,1993,3770.547,,1680,688914.69,1114296,2586,13117
Latvia,1994,8305.976,,1700,662495.88,1204585,2548,13117
Latvia,1995,14917,,1720,700465.5,1292548,2516,13091
Latvia,1996,28378.1,19914.46,1750,736038.38,1476558,2491,13527
Latvia,1997,76170.41,49397.15,1760,731190.5,1481915,2469,14709
Latvia,1998,164163.1,78424.98,1770,727683.94,1519484,2449,15222
Latvia,1999,268788.3,102873.7,1780,716712.94,1771386,2428.59,15783.7
Latvia,2000,392663.8,146782.2,,718932.25,1871962,2410.23,16994.3
Lebanon,1975,0,,1321,,410000,3095,10724
Lebanon,1976,0,,1400,,463000,3115,10989
Lebanon,1977,0,,1376,,522000,3110,11260
Lebanon,1978,0,,1353,,589000,3102,11539
Lebanon,1979,0,,1330,,665000,3090,10873
Lebanon,1980,0,,1386,,750000,3075,10879
Lebanon,1981,0,,1443,,760000,3068,10366
Lebanon,1982,0,,1500,,770000,3072,9680
Lebanon,1983,0,,1665,,780000,3073,9584
Lebanon,1984,0,,1847,,790000,3072,9786
Lebanon,1985,0,,2050,,800000,3068,10028
Lebanon,1986,0,,2092,,820000,3066,9581
Lebanon,1987,0,,2135,,830000,3068,6705
Lebanon,1988,0,,2179,,850000,3075,6099
Lebanon,1989,0,,2224,300000,870000,3088,6106
Lebanon,1990,0,,2270,300000,890000,3130,6099
Lebanon,1991,0,,2334,310000,920000,3179,8429
Lebanon,1992,0,,2416,350000,962000,3210,8808
Lebanon,1993,0,,2501,,1006000,3247,9425
Lebanon,1994,0,,2589,,1052000,3291,10179
Lebanon,1995,159667.8,3326.412,2680,,1100000,3340,10840
Lebanon,1996,261752.9,6609.938,2750,,1150000,3394,11274
Lebanon,1997,493062.8,59334.88,2850,,1180000,3450,11725
Lebanon,1998,666660.3,131944.2,2953,,1211000,3506,12077
Lebanon,1999,827571.5,263992.3,3061,,1242000,3563,12828.2
Lebanon,2000,978461.8,395072.1,,,,3620,13535
Liberia,1975,0,,264,,8800,1625,2017
Liberia,1976,0,,277,,8900,1675,2096
Liberia,1977,0,,291,,10000,1728,2079
Liberia,1978,0,,305,,15250,1783,2161
Liberia,1979,0,,319,,20500,1840,2257
Liberia,1980,0,,335,,23430,1900,2149
Liberia,1981,0,,359,7005.1978,26780,1961,2197
Liberia,1982,0,,385,7017.2349,30610,2025,2134
Liberia,1983,0,,413,7025.0576,35000,2092,2119
Liberia,1984,0,,443,7306.3203,35000,2161,2100
Liberia,1985,0,,475,8217.5166,35000,2233,2071
Liberia,1986,0,,494,7957.2222,37000,2308,2131
Liberia,1987,0,,515,7881.501,39000,2386,2189
Liberia,1988,0,,535,8339.3721,42000,2467,2189
Liberia,1989,0,,557,8379.918,44000,2551,2216
Liberia,1990,0,,580,8870.0195,47000,2265,2245
Liberia,1991,0,,598,3080.8633,49000,2005,2281
Liberia,1992,0,,616,4152.5664,50000,2145,2321
Liberia,1993,0,,635,4428.4092,52000,2271,2374
Liberia,1994,0,,655,4438.3335,54000,2304,2426
Liberia,1995,0,,675,4455.978,56000,2282,2492
Liberia,1996,0,,715,4493.5942,60000,2397,2541
Liberia,1997,0,100.0785,790,6375.4243,70000,2602,2555
Liberia,1998,0,111.0848,873,7221.6802,82000,2772,2580
Lithuania,1990,0,,,783286.5,1213597,3726,32010
Lithuania,1991,0,,1550,815041,1241572,3742,30189
Lithuania,1992,266.1634,,1600,829684.13,1256052,3742,23768
Lithuania,1993,1228.326,,1650,848998.75,1259974,3730,19928
Lithuania,1994,4439.545,,1700,883212.63,1328321,3721,17975
Lithuania,1995,14476.53,,1800,920722.13,1345403,3715,18570
Lithuania,1996,49567.64,9724.294,1850,965259.69,1356539,3710,19431
Lithuania,1997,159802,33828.3,1900,1019063.8,1401458,3706,20855
Lithuania,1998,257057.9,67238.59,1950,1068980.1,1488854,3703,21914
Lithuania,1999,316921.3,98321.98,2000,1100235.4,1484376,3677.92,20754.8
Lithuania,2000,497324.7,213545.9,,1127196.8,1575494,3650.73,21819.5
Macedonia,1990,0,,,280752.25,329198.5,2031,7394
Macedonia,1991,0,,372,286281.03,345511.6,2039,6875
Macedonia,1992,0,,378,309061.22,346354.7,2056,6323
Macedonia,1993,0,,384,321522.53,347012.1,2071,5755
Macedonia,1994,0,,389,336742.72,354518.6,1946,5648
Macedonia,1995,0,800,395,351000,360000,1967,5583
Macedonia,1996,1058,1500,400,367256,500000,1982,5624
Macedonia,1997,12408.6,10037.04,410,409322.25,501884.9,1996,5706
Macedonia,1998,30185.62,20065.55,420,440616.47,501638.8,2009,5871
Macedonia,1999,48829.84,30059.61,430,471917.88,551092.9,2023,6184.51
Macedonia,2000,115862.4,50049.41,,507817.31,570563.3,2032.01,6323.66
Madagascar,1975,0,,720,31000,7500,7604,8564
Madagascar,1976,0,,845,32000,8000,7805,8300
Madagascar,1977,0,,991,29000,8250,8007,8498
Madagascar,1978,0,,1163,33000,8500,8217,8274
Madagascar,1979,0,,1364,37000,8750,8443,9087
Madagascar,1980,0,,1600,40000,9000,8678,9157
Madagascar,1981,0,,1665,42000,30000,8922,8366
Madagascar,1982,0,,1732,45000,51000,9174,8213
Madagascar,1983,0,,1802,47000,71000,9436,8278
Madagascar,1984,0,,1874,49000,78510,9706,7975
Madagascar,1985,0,,1950,51000,86820,9987,8155
Madagascar,1986,0,,2033,52000,96000,10277,8213
Madagascar,1987,0,,2119,53000,97980,10577,8393
Madagascar,1988,0,,2209,53000,100000,10885,8525
Madagascar,1989,0,,2302,,155000,11201,8867
Madagascar,1990,0,,2400,,240000,11525,9210
Madagascar,1991,0,,2484,,250000,11858,8630
Madagascar,1992,0,,2571,,261000,12201,8733
Madagascar,1993,0,,2661,,272000,12555,8917
Madagascar,1994,308.2017,,2754,,283000,12917,8917
Madagascar,1995,1339.403,,2850,,295000,13289,9068
Madagascar,1996,2379.931,517.3594,2950,,305000,13671,9259
Madagascar,1997,4260.438,2078.292,3050,,325000,14062,9601
Madagascar,1998,13116.59,9234.385,3153,,348845.4,14463,9976
Madagascar,1999,36730.61,25683.45,3260,,369853.9,14910.9,10115.7
Madagascar,2000,64925.96,30871.06,,,385888.3,15371.4,10115.7
Malaysia,1975,0,,1420,291000,445300,12267,32489
Malaysia,1976,0,,1872,330000,488450,12554,36536
Malaysia,1977,0,,2467,375000,584650,12845,39513
Malaysia,1978,0,,3252,439000,699780,13139,42970
Malaysia,1979,0,,4286,507000,837600,13444,46469
Malaysia,1980,0,,5650,598000,1200000,13764,50333
Malaysia,1981,0,,5828,717000,1300000,14097,53901
Malaysia,1982,0,,6012,837000,1410000,14442,57102
Malaysia,1983,0,,6202,976000,1530000,14794,60588
Malaysia,1984,0,,6398,1151000,1660000,15158,65290
Malaysia,1986,10920.65,,6803,1381000,1940000,15943,65434
Malaysia,1987,17510.29,,7012,1501000,2100000,16334,68898
Malaysia,1988,27630.79,,7228,1646000,2270000,16732,74982
Malaysia,1989,40146.04,,7451,,2450000,17121,81996
Malaysia,1990,88775.74,,7680,,2640000,17507,89823
Malaysia,1991,132319.2,,7874,,2760000,17911,97545
Malaysia,1992,204496.8,203.9137,8073,,2886000,18324,105151
Malaysia,1993,347084.4,5103.881,8277,,3018000,18753,113927
Malaysia,1994,584602.6,20450.93,8486,,3156000,19184,124525
Malaysia,1995,1030055,30745.69,8700,,3300000,19615,136182
Malaysia,1996,1517376,179653.3,8900,,3500000,20052,147899
Malaysia,1997,1999723,499930.8,9100,,3600000,20491,159294
Malaysia,1998,2243505,1529662,9300,,3703000,20933,148621
Malaysia,1999,3110559,2912898,9500,,3809000,21376,156647
Malaysia,2000,5121748,4977000,,,,21896.7,164918
Mali,1975,0,,81,7000,,6188,3831
Mali,1976,0,,82,7000,,6334,4352
Mali,1977,0,,86,7000,,6422,4648
Mali,1978,0,,90,8000,,6517,4524
Mali,1979,0,,92,8000,,6620,5612
Mali,1980,0,,95,9000,,6731,4953
Mali,1981,0,,97,10000,,6849,4787
Mali,1982,0,,100,11000,,6975,4512
Mali,1983,0,,136,12000,9992.9,7110,4711
Mali,1984,0,,184,12000,34985.44,7255,4918
Mali,1985,0,,250,13000,45000,7408,5029
Mali,1986,0,,275,13000,50019.79,7569,5348
Mali,1987,0,,302,14000,60675.53,7738,5449
Mali,1988,0,,331,9000,66077.03,7884,5440
Mali,1989,0,,364,10000,76710.05,8051,5995
Mali,1990,0,,400,11000,82380.23,8231,6040
Mali,1991,0,,410,12000,88044.08,8417,5986
Mali,1992,0,,437,13362.05,93681.12,8574,6488
Mali,1993,0,,457,14432.832,97180.23,8732,6333
Mali,1994,0,,478,15934.518,101667.3,8930,6472
Mali,1995,0,,500,18026.098,105022.7,9182,6886
Mali,1996,1249.201,210.4798,550,22409.848,126288.2,9485,7162
Mali,1997,2997.24,1054.603,570,25516.619,131828,9789,7642
Mali,1998,4721.313,2110.954,591,28565.371,137216.8,10109,7917
Mali,1999,6756.026,6639.451,612,35729.617,148088.9,10350.6,8666.74
Mali,2000,11022.31,15900.63,,41578.02,169606.7,10598,8723.07
Mauritania,1975,0,,82,1379.407,,1404,1351
Mauritania,1976,0,,93,1592.6792,,1430,1459
Mauritania,1977,0,,104,2298.0088,,1457,1440
Mauritania,1978,0,,118,2663.8064,,1485,1434
Mauritania,1979,0,,133,3101.1921,,1516,1500
Mauritania,1980,0,,150,3377.7588,,1550,1560
Mauritania,1981,0,,166,3475.0425,,1585,1619
Mauritania,1982,0,,184,3644.1216,,1622,1586
Mauritania,1983,0,,204,3854.5923,10,1661,1663
Mauritania,1984,0,,226,3916.6545,250,1702,1543
Mauritania,1985,0,,250,4095.6235,1000,1745,1587
Mauritania,1986,0,,258,4253.623,2140,1791,1676
Mauritania,1987,0,,266,4453.2754,4580,1838,1727
Mauritania,1988,0,,274,4700.5742,9820,1888,1792
Mauritania,1989,0,,282,4706.4785,21020,1932,1852
Mauritania,1990,0,,291,6077.9063,45000,1979,1825
Mauritania,1991,0,,300,6582.417,47000,2035,1872
Mauritania,1992,0,,310,6949.3452,49000,2113,1904
Mauritania,1993,0,,319,7709.1201,52000,2198,2009
Mauritania,1994,0,,330,8659.8945,54000,2272,2101
Mauritania,1995,0,,340,9509.4766,57000,2334,2196
Mauritania,1996,0,,350,10501.765,59000,2389,2299
Mauritania,1997,0,103.0434,360,13440.236,62000,2449,2410
Mauritania,1998,0,1032.396,370,15515.921,65000,2511,2494
Mauritania,1999,0,3104.793,381,17100.107,68000,2582.38,2566.82
Mauritius,1975,0,,162,25000,40230,885,3514
Mauritius,1976,0,,178,27000,50370,898,4086
Mauritius,1977,0,,196,29000,60520,913,4353
Mauritius,1978,0,,215,32000,69590,929,4520
Mauritius,1979,0,,237,36000,80010,947,4679
Mauritius,1980,0,,260,37000,92000,964,4208
Mauritius,1981,0,,274,42000,100000,979,4455
Mauritius,1982,0,,288,45000,109000,992,4701
Mauritius,1983,0,,303,48000,118000,1002,4719
Mauritius,1984,0,,318,54000,129000,1012,4940
Mauritius,1985,0,,335,65000,140000,1022,5285
Mauritius,1986,0,,344,,155000,1032,5817
Mauritius,1987,0,,354,67000,172000,1043,6408
Mauritius,1988,0,,364,50000,190000,1052,6844
Mauritius,1989,0,,374,53000,210000,1063,7145
Mauritius,1990,2196.26,,385,56000,233000,1074,7652
Mauritius,1991,2495.939,,390,64000,236000,1085,8142
Mauritius,1992,2913.07,,395,79451.18,239000,1096,8533
Mauritius,1993,4059.202,,400,107514.05,242000,1107,9104
Mauritius,1994,5708.051,,405,129489.54,245000,1118,9496
Mauritius,1995,11733.95,,410,148171.8,248000,1128,9828
Mauritius,1996,20850.36,2100.741,415,183925.88,252000,1140,10329
Mauritius,1997,42775.83,5532.344,420,224113.55,258000,1154,10897
Mauritius,1998,60463.64,30000.78,425,245430.47,264000,1168,11508
Mauritius,1999,102084.2,55000,430,257011.44,270000,1182.01,11884.3
Mauritius,2000,179009.9,86521.47,,279340.03,,1195.03,12734
Mexico,1975,0,,16501,2928000,4050000,60828,312998
Mexico,1976,0,,17001,3325000,4765000,62404,326267
Mexico,1977,0,,17500,3737000,5480000,63981,337499
Mexico,1978,0,,18000,4188000,6490000,65554,365340
Mexico,1979,0,,20000,4553000,7500000,67123,398788
Mexico,1980,0,,20100,5024000,7512500,68686,431983
Mexico,1981,0,,20400,5537000,7525000,70324,469972
Mexico,1982,0,,20700,5961000,7537500,71923,466649
Mexico,1983,0,,21000,6414000,7550000,73463,446602
Mexico,1984,0,,21071,6796000,8010000,74992,462678
Mexico,1985,0,,21142,7329000,8500000,76544,475505
Mexico,1986,0,,21213,7735000,9159000,78132,457655
Mexico,1987,0,,21284,8214000,9870000,79754,466148
Mexico,1988,1450.676,,21356,8665000,10600000,81408,471953
Mexico,1989,8237.546,,21428,,11500000,83073,491767
Mexico,1990,64418.27,,21500,,12400000,84748,516692
Mexico,1991,155316.8,4826.568,22000,,13600000,86437,538508
Mexico,1992,301574.8,14468.82,22500,,15000000,88143,558049
Mexico,1993,372347.9,24107.46,23000,,16500000,89863,568934
Mexico,1994,551186.9,37762.32,23500,,18200000,91592,594054
Mexico,1995,669245.3,91369.45,24000,,20000000,93325,557419
Mexico,1996,994981.5,182073.6,30000,,25000000,95063,586144
Mexico,1997,1712962,586171,31000,,25600000,96807,625759
Mexico,1998,3329203,1214982,32000,,26200000,98553,655910
Mexico,1999,7669617,1807591,33000,,26800000,99922.6,667388
Mexico,2000,13900000,2687276,,,,101342,731057
Moldova,1990,0,,,464239.94,1225698,4365,27112
Moldova,1991,0,,2450,497503.47,1244035,4363,22362
Moldova,1992,0,,2500,511114.47,1260290,4334,15889
Moldova,1993,0,,2600,523323.19,1278530,3618,15695
Moldova,1994,0,36,3000,545719,1290000,3618,10834
Moldova,1995,13.9646,149.6207,3100,565031.56,1296713,3611,10639
Moldova,1996,918.9376,199.769,3200,592642.88,1298499,3599,9806
Moldova,1997,2178.778,1188.424,3220,621086.44,1287460,3587,9972
Moldova,1998,6873.687,10801.51,3240,645592.38,1276542,3649,9112
Moldova,1999,17623.69,24477.35,3260,543682.13,1272822,3639.65,8700.14
Moldova,2000,135763,51375.07,,570215.38,1269726,3631.15,8857.61
Mongolia,1975,0,,114,31000,3500,1446,1319
Mongolia,1976,0,,115,38000,3600,1487,1396
Mongolia,1977,0,,125,,4090,1528,1479
Mongolia,1978,0,,145,41000,4650,1572,1567
Mongolia,1979,0,,166,,5280,1617,1661
Mongolia,1980,0,,169,,6000,1662,1758
Mongolia,1981,0,,172,,9000,1709,1905
Mongolia,1982,0,,175,,13400,1756,2064
Mongolia,1983,0,,183,,20100,1805,2184
Mongolia,1984,0,,191,,30100,1856,2314
Mongolia,1985,0,,200,,45000,1908,2446
Mongolia,1986,0,,215,,51000,1961,2675
Mongolia,1987,0,,232,,58000,2015,2768
Mongolia,1988,0,,249,,66000,2071,2909
Mongolia,1989,0,,268,57000,75000,2159,3031
Mongolia,1990,0,,289,66000,85000,2216,2954
Mongolia,1991,0,,297,68000,89000,2271,2681
Mongolia,1992,0,,305,70752.5,94000,2320,2426
Mongolia,1993,0,,313,67966.758,99000,2366,2354
Mongolia,1994,0,,321,70786.625,104000,2410,2408
Mongolia,1995,0,204.955,330,79671.117,110000,2454,2560
Mongolia,1996,921.1906,424.8376,350,85658.445,140000,2497,2620
Mongolia,1997,2042.945,2656.318,360,89183.734,142000,2538,2726
Mongolia,1998,9195.935,3461.873,370,105228.9,144000,2579,2821
Morocco,1975,0,,1600,168000,459700,17687,32385
Morocco,1976,0,,1650,204000,460000,18043,35950
Morocco,1977,0,,1916,210000,543000,18397,37711
Morocco,1978,0,,2225,216000,640000,18758,38808
Morocco,1979,0,,2584,227000,755000,19126,40584
Morocco,1980,0,,3000,231000,890000,19487,44278
Morocco,1981,0,,3153,241000,970000,19846,43054
Morocco,1982,0,,3315,266000,1058000,20199,47203
Morocco,1983,0,,3484,270000,1153000,20740,46930
Morocco,1984,0,,3663,286000,1257000,21296,48894
Morocco,1985,0,,3850,311000,1370000,21857,51955
Morocco,1986,0,,4100,325000,1450000,22422,56023
Morocco,1987,59.24226,,4360,343000,1540000,22987,54762
Morocco,1988,103.5107,,4640,362000,1640000,23555,60367
Morocco,1989,688.4848,,4930,,1740000,24122,61748
Morocco,1990,887.6086,,5250,,1850000,24685,64082
Morocco,1991,1470.264,,5392,,1965000,25242,68504
Morocco,1992,3147.993,,5538,,2087000,25797,65764
Morocco,1993,6570.218,,5688,,2216000,26352,65106
Morocco,1994,13715.85,,5842,,2354000,26907,71877
Morocco,1995,29250.34,991.1672,6000,,2500000,27461,67133
Morocco,1996,42433.81,1533.633,6500,,3000000,28013,75256
Morocco,1997,73909.09,5954.647,6640,,3100000,28565,73751
Morocco,1998,116993.8,40119.6,6780,,3200000,29114,78397
Morocco,1999,374095,50666.49,6930,,3300000,29595.3,76978
Morocco,2000,2342000,200000,,,,30080.8,75738.7
Mozambique,1975,0,,200,51000,1100,10433,14643
Mozambique,1976,0,,225,50000,1199.826,10770,13942
Mozambique,1977,0,,230,44000,1200.346,11128,14055
Mozambique,1978,0,,250,49000,1200.846,11466,14162
Mozambique,1979,0,,278,50000,1501.116,11828,14367
Mozambique,1980,0,,307,51000,1499.056,12103,14771
Mozambique,1981,0,,335,56000,1496.224,12450,15040
Mozambique,1982,0,,364,57000,1792.782,12794,14629
Mozambique,1983,0,,392,59000,2085.768,13137,13581
Mozambique,1984,0,,421,59000,4934.614,13487,13212
Mozambique,1985,0,,450,60000,6346.871,13839,12022
Mozambique,1986,0,,464,62000,9679.01,14122,12199
Mozambique,1987,0,,479,63000,14703.32,14066,12639
Mozambique,1988,0,,494,63000,20496.78,13882,13361
Mozambique,1989,0,,509,,35142.8,13906,13900
Mozambique,1990,0,,525,,39998.79,14056,14105
Mozambique,1991,0,,550,,42000.38,14293,14796
Mozambique,1992,0,,575,,44367.14,14522,13598
Mozambique,1993,0,,602,,45895,15047,14781
Mozambique,1994,0,,630,,53882.3,16159,15889
Mozambique,1995,0,,660,,62952.64,17150,16572
Mozambique,1996,0,530.4615,700,,74264.61,17694,17749
Mozambique,1997,2678.629,2142.903,730,,96430.64,18165,19755
Mozambique,1998,7120.366,3705.767,761,,127054.9,18641,22125
Mozambique,1999,12793.99,10450.04,794,,146300.6,19004.4,21956.8
Mozambique,2000,52842.24,20696.07,,,186264.6,19430.3,23092
Namibia,1975,0,,,46000,,879,3052
Namibia,1976,0,,,,,905,3221
Namibia,1977,0,,,,,923,3424
Namibia,1978,0,,,47000,,935,3651
Namibia,1979,0,,,50000,,955,3806
Namibia,1980,0,,,56000,4941.748,975,3986
Namibia,1981,0,,,57000,7840.973,988,4110
Namibia,1982,0,,,,10687.99,1011,4164
Namibia,1983,0,,48,,12939.02,1045,4057
Namibia,1984,0,,85,,14466.48,1080,4006
Namibia,1985,0,,150,,15511.04,1116,4023
Namibia,1986,0,,156,,16643.66,1154,4147
Namibia,1987,0,,161,,17875.06,1196,4268
Namibia,1988,0,,167,,19181.3,1256,4368
Namibia,1989,0,,174,51000,27721.39,1339,4738
Namibia,1990,0,,180,53000,31334.32,1409,4619
Namibia,1991,0,,187,57000,32233.04,1438,4882
Namibia,1992,0,,193,64007.953,41990.32,1464,5346
Namibia,1993,0,,200,70434.805,51705.72,1491,5239
Namibia,1994,0,,207,73676.148,55956.04,1518,5590
Namibia,1995,3683.504,105.243,215,82614.68,67355.5,1544,5780
Namibia,1996,6983.444,157.6215,225,89919.727,81985.05,1570,5948
Namibia,1997,13137.52,1051.196,232,104999.29,99845.17,1596,6055
Namibia,1998,20550,5268.047,239,111578.07,120138.5,1622,6158
Namibia,1999,31747.4,6348.478,247,114494.9,129106.1,1670.45,6490.53
Nepal,1975,0,,112,7171.5132,,12278,8518
Nepal,1976,0,,136,7729.498,,13599,8893
Nepal,1977,0,,166,8577.9033,,13933,9161
Nepal,1978,0,,202,9018.2803,,14280,9563
Nepal,1979,0,,246,10044.268,,14641,9790
Nepal,1980,0,,300,11158.572,,15016,9563
Nepal,1981,0,,325,12460.318,,15403,9563
Nepal,1982,0,,353,13836.866,,15796,10749
Nepal,1983,0,,383,15891.378,,16200,10433
Nepal,1984,0,,415,17820.197,,16613,11441
Nepal,1985,0,,450,19736.582,19077.46,17037,12146
Nepal,1986,0,,484,24721.592,20918.27,17472,12664
Nepal,1987,0,,521,30257.916,23884.69,17918,13164
Nepal,1988,0,,561,37879.676,26914.51,18376,14199
Nepal,1989,0,0,604,45405.754,29966.18,18848,14525
Nepal,1990,0,0,650,57421.285,35061.84,19333,15609
Nepal,1991,0,0,674,65195.832,40186.05,19831,16603
Nepal,1992,0,0,699,69184.242,45194.82,20345,17285
Nepal,1993,0,0,725,73024.109,50234.66,20874,17950
Nepal,1994,0,0,752,75991.188,60280.96,21414,19425
Nepal,1995,0,200.9735,780,84120.453,69335.84,21966,20099
Nepal,1996,0,1005.096,810,113218.23,79402.02,22530,21170
Nepal,1997,0,5026.929,840,140743.75,82442.1,23107,22025
Nepal,1998,0,15417.94,871,214189.08,87366.63,23698,22435
Nepal,1999,5670.898,36087.6,903,260897.41,154660.9,24303,23175
Nepal,2000,10576.2,51712.3,,276029.91,175821.8,24884.7,23893.4
Netherlands,1975,0,,7710,5047000,4230000,13660,182596
Netherlands,1976,0,,8219,5410000,4480000,13773,191194
Netherlands,1977,0,,8762,5845000,4750000,13856,196392
Netherlands,1978,0,,9341,6341000,5030000,13939,201024
Netherlands,1979,0,,9957,6853000,5330000,14034,205501
Netherlands,1980,0,,10615,7357000,5650000,14148,207979
Netherlands,1981,0,,10879,7697000,5850000,14247,206925
Netherlands,1982,0,,11149,8023000,6050000,14312,204517
Netherlands,1983,0,,11426,8272000,6260000,14368,208014
Netherlands,1985,4800.331,,12000,8840000,6700000,14488,221470
Netherlands,1986,15300,,12300,9080000,6800000,14567,227570
Netherlands,1987,24200,,12600,9410000,6900000,14664,230788
Netherlands,1988,33000,,12910,9750000,7000000,14760,236824
Netherlands,1989,56000,,13220,,7100000,14846,247906
Netherlands,1990,79005.28,50003.34,13550,,7200000,14947,258094
Netherlands,1991,115000,80000,13735,,7300000,15068,263950
Netherlands,1992,166000,200000,13922,,7400000,15182,269298
Netherlands,1993,216028.3,300041.3,14112,,7500000,15290,271347
Netherlands,1994,320787.3,499672.8,14305,7859000,7600000,15381,280094
